object_id,period_days,duration_hours,depth_ppm,planet_radius_rearth,planet_mass_earth,score,label_raw,stellar_teff_k,stellar_radius_rsun,stellar_logg,stellar_mass_msun,stellar_metallicity,impact_parameter,semi_major_axis_au,inclination_deg,equilibrium_temp_k,insolation_flux,distance_ratio,stellar_density,transit_epoch,eccentricity,longitude_periastron,transit_ingress_hours,radius_ratio,stellar_luminosity,stellar_age_gyr,fp_flag_nt,fp_flag_ss,fp_flag_co,fp_flag_ec,mission,label,stellar_distance_pc,planet_radius_jupiter,planet_mass_jupiter,discovery_year,discovery_method,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded,stellar_radius_solar,stellar_mass_solar,transit_depth_mag,habitable_zone_inner,habitable_zone_outer,in_habitable_zone,transit_snr,has_radius_measurement,has_mass_measurement,has_stellar_parameters,multi_planet_system,binary_label
K02667.01,1.303576682,1.021,245.5,1.51,1.0,0.0,FALSE POSITIVE,6045.0,0.955,4.494,1.038,-0.12,0.08,0.0237,89.54,1694.0,1940.45,9.88,10.74186,133.0758,0.0,0.0,0.0,0.0156684396159924,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.03263457167812907,0.7671201961558253,0.01496335983327274,0,0.955,1.038,0.00026658096242034116,0.0,0.0,False,15.668439615992398,True,False,True,False,not_exoplanet
K06363.01,1.540396094,2.8044,55123.0,48.81,1.0,0.0,FALSE POSITIVE,5780.0,1.0,4.438,1.0,0.0,1.093,0.0262,74.77,1576.0,1455.18,4.161,0.57452,131.996172,0.0,0.0,0.0,0.23478287842174522,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0758571126317073,0.6491836767796945,0.23478287842174522,0,1.0,1.0,0.061561805970228145,0.0,0.0,False,234.7828784217452,True,False,True,False,not_exoplanet
K07660.01,358.96844,21.71,807.8,2.7,1.0,0.0,FALSE POSITIVE,6117.0,0.947,4.496,1.025,-0.22,0.151,0.9972,89.93,263.0,1.13,128.2,0.30926,295.8289,0.0,0.0,0.0,0.02842182260165593,1.0,4.6,1.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.002519952264698628,0.0027857602189206385,0.026915466003768165,0,0.947,1.025,0.0008774121406988248,0.0,0.0,False,28.42182260165593,True,False,True,False,not_exoplanet
K07323.01,0.93373711,3.151,12.9,0.37,1.0,0.0,FALSE POSITIVE,6300.0,1.025,4.391,0.942,-0.54,0.121,0.0183,87.03,2077.0,4422.99,2.33,0.2756,131.5293,0.0,0.0,0.0,0.003591656999213594,1.0,4.6,0.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.14060881297377872,1.0709652527358584,0.003681448424193934,0,1.025,0.942,1.4006087380818568e-05,0.0,0.0,False,3.5916569992135945,True,False,True,False,not_exoplanet
K03710.01,4.309067482,2.21,23647.0,101.41,1.0,0.0,FALSE POSITIVE,4897.0,0.789,4.526,0.761,0.08,1.993,0.0474,81.32,882.0,142.6,13.2,2.34533,134.71445,0.0,0.0,0.0,0.1537758108416275,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.021369666109427927,0.23206877222908157,0.1213291147540441,0,0.789,0.761,0.025982837403656422,0.0,0.0,False,153.77581084162748,True,False,True,False,not_exoplanet
K05272.01,5.2433865,12.472,65.4,0.75,1.0,0.0,FALSE POSITIVE,6011.0,0.902,4.522,0.988,-0.24,0.489,0.0588,80.36,1038.0,274.95,2.918,0.01709,132.786,0.0,0.0,0.0,0.008087026647662292,1.0,4.6,1.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.09910897597700774,0.19071643869853958,0.007294498036191388,0,0.902,0.988,7.100946982614837e-05,0.0,0.0,False,8.087026647662292,True,False,True,False,not_exoplanet
K05739.01,476.727302,9.327,1035.7,23.42,1.0,0.0,FALSE POSITIVE,5068.0,7.417,2.827,1.347,-0.62,0.008,1.3199,90.0,530.0,18.64,401.8,5.39757,496.4298,0.0,0.0,0.0,0.0321822932681933,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0008151935044827787,0.0020976352640277355,0.2386960691701897,0,7.417,1.347,0.0011250797104184786,0.0,0.0,False,32.182293268193305,True,False,True,False,not_exoplanet
K07280.01,1.009671584,4.37759,155120.0,125.31,1.0,0.0,FALSE POSITIVE,7652.0,2.242,3.974,1.723,-0.14,0.864,0.0236,69.47,3287.0,27692.04,2.4642,0.27767,131.5869372,0.0,0.0,0.0,0.3938527643675997,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.1806523885823584,0.9904210595274118,0.8830178977121586,0,2.242,1.723,0.1830124259650477,0.0,0.0,False,393.8527643675997,True,False,True,False,not_exoplanet
K02966.01,7.72768833,2.06,404.8,1.89,1.0,0.0,FALSE POSITIVE,5765.0,0.94,4.468,0.946,-0.08,0.203,0.0752,89.59,899.0,154.46,28.61,7.41883,136.19387,0.0,0.0,0.0,0.020119642143934868,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.011107245746456409,0.12940480481308436,0.018912463615298775,0,0.94,0.946,0.0004395949957172018,0.0,0.0,False,20.119642143934865,True,False,True,False,not_exoplanet
K06062.01,5.499941387,5.1339,40110.0,23.34,1.0,0.008,FALSE POSITIVE,6435.0,1.157,4.385,1.186,-0.06,0.002,0.0646,89.99,1202.0,492.27,9.71993,0.57429,136.869403,0.0,0.0,0.0,0.20027481119701498,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.038893596303701844,0.1818201194586658,0.23171795655494634,0,1.157,1.186,0.044446331802585365,0.0,0.0,False,200.27481119701497,True,False,True,False,not_exoplanet
K02088.01,2.63009438,11.226,388.9,25.55,1.0,0.0,FALSE POSITIVE,6338.0,1.091,4.418,1.137,-0.1,1.195,0.0389,18.9,1480.0,1135.97,1.263,0.00551,132.22517,0.0,0.0,0.0,0.019720547659738054,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.17784532888131566,0.3802144925308726,0.021515117496774216,0,1.091,1.137,0.0004223249364382047,0.0,0.0,False,19.720547659738052,True,False,True,False,not_exoplanet
K06483.01,24.714790706,5.06776,208730.0,112.24,1.0,0.0,FALSE POSITIVE,6300.0,1.862,3.982,1.214,-0.12,0.781,0.1772,89.1,901.0,155.67,49.984,3.86751,149.4927345,0.0,0.0,0.0,0.45686978451195476,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.00854373679221181,0.040461600986053683,0.8506915387612598,0,1.862,1.214,0.25418824921414684,0.0,0.0,False,456.8697845119548,True,False,True,False,not_exoplanet
K03001.01,0.768934934,1.216,846.8,4.09,1.0,0.0,FALSE POSITIVE,5390.0,0.777,4.535,0.755,-0.38,0.989,0.015,59.62,1713.0,2026.85,1.956,0.23936,131.740302,0.0,0.0,0.0,0.029099828178186894,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.06589200779719895,1.3005001538920846,0.022610566494451218,0,0.777,0.755,0.0009197909126478134,0.0,0.0,False,29.099828178186893,True,False,True,False,not_exoplanet
K01326.01,53.100942624,2.2868,19981.0,24.02,1.0,0.0,FALSE POSITIVE,5465.0,0.973,4.396,0.859,0.0,0.988,0.263,89.56,464.0,10.93,128.679,14.29477,135.9717179,0.0,0.0,0.0,0.14135416513141733,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0017943812035131027,0.01883205740961801,0.13753760267286905,0,0.973,0.859,0.021913760985172982,0.0,0.0,False,141.35416513141732,True,False,True,False,not_exoplanet
K06347.01,1.806631432,1.102,217.5,1.05,1.0,0.0,FALSE POSITIVE,4606.0,0.699,4.591,0.696,-0.04,0.536,0.0257,87.15,1059.0,297.98,10.8,7.29632,132.23663,0.0,0.0,0.0,0.014747881203752625,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.02541562482162475,0.5535163300535335,0.010308768961423085,0,0.699,0.696,0.00023617330931340177,0.0,0.0,False,14.747881203752627,True,False,True,False,not_exoplanet
K00636.01,12.011661094,3.77516,14294.0,55.2,1.0,0.0,FALSE POSITIVE,6753.0,2.396,3.91,1.701,0.21,1.024,0.1226,86.27,1317.0,710.87,15.736,0.51094,176.6358115,0.0,0.0,0.0,0.11955751753863075,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.013095468820037402,0.08325243213026669,0.28645981202255927,0,2.396,1.701,0.01563149970910459,0.0,0.0,False,119.55751753863076,True,False,True,False,not_exoplanet
K08268.01,368.5224,36.29,1330.2,26.7,1.0,0.231,FALSE POSITIVE,6063.0,0.941,4.473,0.959,-0.32,1.22,0.9929,87.15,260.0,1.09,24.5,0.00205,177.454,0.0,0.0,0.0,0.03647190699702992,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.004103097486973202,0.002713539258400575,0.03432006448420515,0,0.941,0.959,0.0014452077204656784,0.0,0.0,False,36.47190699702992,True,False,True,False,not_exoplanet
K05988.01,30.4838006,2.6,18441.0,23.87,1.0,0.0,FALSE POSITIVE,3857.0,0.531,4.717,0.535,-0.1,1.222,0.1552,88.89,315.0,2.32,63.3,5.16796,149.8133,0.0,0.0,0.0,0.1357976435730753,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0035538000905744457,0.0328043085283795,0.07210854873730299,0,0.531,0.535,0.020208976267104935,0.0,0.0,False,135.7976435730753,True,False,True,False,not_exoplanet
K06420.01,0.572079631,2.27811,127790.0,29.45,1.0,0.0,FALSE POSITIVE,5233.0,0.639,4.625,0.627,-0.96,0.793,0.0116,71.51,1716.0,2036.56,2.5,0.90287,132.0189884,0.0,0.0,0.0,0.3574772720048087,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.16592314226268964,1.7480083992013342,0.22842797681107277,0,0.639,0.627,0.1484473459796787,0.0,0.0,False,357.47727200480875,True,False,True,False,not_exoplanet
K07661.01,0.673684895,1.161,51.1,0.7,1.0,0.0,FALSE POSITIVE,5645.0,0.951,4.453,0.936,0.02,0.547,0.0147,81.77,2001.0,3803.56,3.82,2.32233,131.61938,0.0,0.0,0.0,0.0071484264002646064,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.07180656766840528,1.484373491853339,0.00679815350665164,0,0.951,0.936,5.548253765401893e-05,0.0,0.0,False,7.148426400264606,True,False,True,False,not_exoplanet
K01792.02,1.546222068,7.998,49.4,0.77,1.0,0.0,FALSE POSITIVE,5611.0,1.073,4.388,1.026,0.36,0.503,0.0264,70.15,1578.0,1465.41,1.48,0.02565,132.45951,0.0,0.0,0.0,0.007028513356322231,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.2155253161216685,0.6467376327731987,0.007541594831333754,0,1.073,1.026,5.3636693352260696e-05,0.0,0.0,False,7.0285133563222315,True,False,True,False,not_exoplanet
K02576.01,12.07760884,2.233,151.0,1.03,1.0,0.0,FALSE POSITIVE,5370.0,0.845,4.471,0.771,-0.24,0.264,0.0945,89.62,708.0,59.51,40.3,8.51053,140.46287,0.0,0.0,0.0,0.012288205727444507,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.00770364961303604,0.08279784626639722,0.010383533839690609,0,0.845,0.771,0.00016395854610027982,0.0,0.0,False,12.288205727444508,True,False,True,False,not_exoplanet
K06694.01,5.2436612,11.39,88.3,1.1,1.0,0.006,FALSE POSITIVE,6598.0,1.145,4.387,1.166,-0.24,0.436,0.0622,82.35,1249.0,574.76,3.272,0.0241,132.7337,0.0,0.0,0.0,0.009396807968666807,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0905061016019367,0.19070644762480077,0.010759345124123494,0,1.145,1.166,9.58747398122467e-05,0.0,0.0,False,9.396807968666806,True,False,True,False,not_exoplanet
K00653.01,1.125963085,1.5034,146.0,1.41,1.0,0.0,FALSE POSITIVE,6225.0,1.116,4.348,1.011,-0.22,0.596,0.0213,82.78,1988.0,3689.22,4.74,1.58757,169.634,0.0,0.0,0.0,0.012083045973594572,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.055633854698412845,0.8881285837181776,0.013484679306531543,0,1.116,1.011,0.00015852905879757786,0.0,0.0,False,12.083045973594572,True,False,True,False,not_exoplanet
K03124.01,4.8807805,9.4,79.0,0.48,1.0,0.0,FALSE POSITIVE,4763.0,0.516,4.738,0.53,-1.6,0.581,0.0456,80.02,706.0,58.98,3.35,0.02998,133.705,0.0,0.0,0.0,0.008888194417315589,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.08024672829820285,0.2048852637400924,0.004586308319334844,0,0.516,0.53,8.577654839422218e-05,0.0,0.0,False,8.888194417315589,True,False,True,False,not_exoplanet
K08025.01,0.93372261,3.052,31.2,0.59,1.0,0.0,FALSE POSITIVE,5984.0,1.017,4.419,0.991,-0.14,0.534,0.0186,75.43,1949.0,3430.76,2.121,0.20714,131.5423,0.0,0.0,0.0,0.005585696017507576,1.0,4.6,1.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.13619319624986556,1.0709818840094276,0.005680652849805205,0,1.017,0.991,3.3875498048981e-05,0.0,0.0,False,5.585696017507576,True,False,True,False,not_exoplanet
K02867.01,1.332560553,3.315,31.7,0.4,1.0,0.0,FALSE POSITIVE,4947.0,0.714,4.621,0.8,-0.06,0.37,0.0218,82.79,1249.0,574.99,2.945,0.27213,132.05303,0.0,0.0,0.0,0.0056302753041036985,1.0,4.6,0.0,0.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.10365382622878827,0.7504349410229015,0.00402001656713004,0,0.714,0.8,3.4418383225054204e-05,0.0,0.0,False,5.630275304103699,True,False,True,False,not_exoplanet
K04841.01,0.708726708,0.753,313.6,0.92,1.0,0.0,FALSE POSITIVE,4607.0,0.515,4.733,0.522,-1.36,0.28,0.0125,87.73,1302.0,684.35,7.05,13.22044,132.08629,0.0,0.0,0.0,0.017708754896942926,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.04426953245283935,1.4109811140347204,0.009120008771925607,0,0.515,0.522,0.0003405402733183389,0.0,0.0,False,17.708754896942924,True,False,True,False,not_exoplanet
K06569.01,3.115304946,4.88748,149520.0,61.66,1.0,0.0,FALSE POSITIVE,6367.0,1.087,4.419,1.131,-0.14,0.89,0.0435,81.61,1404.0,918.39,6.102,0.44297,133.1240488,0.0,0.0,0.0,0.38667816074870326,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.06536920254355093,0.3209958631125288,0.4203191607338404,0,1.087,1.131,0.17583973714430506,0.0,0.0,False,386.67816074870325,True,False,True,False,not_exoplanet
K08021.01,0.93376021,3.182,56.5,0.4,1.0,0.0,FALSE POSITIVE,3885.0,0.54,4.71,0.545,-0.1,0.297,0.0153,82.41,1019.0,253.97,2.25,0.24707,132.4413,0.0,0.0,0.0,0.007516648189186453,1.0,4.6,0.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.14198863039294995,1.0709387584634817,0.004058990022160685,0,0.54,0.545,6.134582860482828e-05,0.0,0.0,False,7.516648189186454,True,False,True,False,not_exoplanet
K00799.01,1.626630225,2.1145,1620.6,32.43,1.0,0.773,FALSE POSITIVE,5735.0,0.973,4.41,0.889,-0.18,1.26,0.026,58.03,1547.0,1355.88,2.38,0.09631,169.820171,0.0,0.0,0.0,0.04025667646490455,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0541636109501572,0.6147678707986629,0.03916974620035213,0,0.973,0.889,0.0017609713942741674,0.0,0.0,False,40.25667646490455,True,False,True,False,not_exoplanet
K06589.01,1.795273026,7.3232,125420.0,55.26,1.0,0.0,FALSE POSITIVE,6363.0,1.012,4.456,1.065,-0.32,0.935,0.0296,67.93,1642.0,1714.88,2.4877,0.09036,131.870391,0.0,0.0,0.0,0.3541468621913796,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.16996486267784727,0.5570183395603472,0.3583966245376761,0,1.012,1.065,0.14550114593935054,0.0,0.0,False,354.14686219137957,True,False,True,False,not_exoplanet
K03325.01,86.4392931,6.534,1175.1,35.31,1.0,0.0,FALSE POSITIVE,6208.0,1.024,4.454,1.086,-0.12,1.28,0.3937,87.61,442.0,8.99,30.7,0.07299,144.58294,0.0,0.0,0.0,0.03427973162088641,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.003149609283419741,0.01156881279493018,0.03510244517978769,0,1.024,1.086,0.0012765988268387016,0.0,0.0,False,34.279731620886416,True,False,True,False,not_exoplanet
K05647.01,84.644104,48.182,512.0,34.61,1.0,0.175,FALSE POSITIVE,5229.0,15.517,2.486,2.688,-0.5,0.178,0.525,89.24,1254.0,584.49,13.5,0.00649,132.5301,0.0,0.0,0.0,0.02262741699796952,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.02371793472269886,0.011814171959336943,0.35110962955749303,0,15.517,2.688,0.0005560392950456216,0.0,0.0,False,22.62741699796952,True,False,True,False,not_exoplanet
K06088.01,2.745121487,2.9845,14608.0,9.55,1.0,0.0,FALSE POSITIVE,4608.0,0.658,4.648,0.73,-0.04,0.861,0.0341,80.58,893.0,150.25,5.26,0.36539,133.619276,0.0,0.0,0.0,0.12086355943790501,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.04530005948937686,0.36428260269560886,0.0795282221101415,0,0.658,0.73,0.015977419771098303,0.0,0.0,False,120.86355943790502,True,False,True,False,not_exoplanet
K04338.01,10.78438513,1.408,233.6,75.04,1.0,0.0,FALSE POSITIVE,5575.0,3.515,3.516,1.48,-0.38,1.18,0.1089,84.03,1397.0,900.7,11.34,0.23723,141.40685,0.0,0.0,0.0,0.015283978539634242,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.005439963981207213,0.0927266587705775,0.05372318456681436,0,3.515,1.48,0.0002536576057934167,0.0,0.0,False,15.283978539634239,True,False,True,False,not_exoplanet
K06361.01,1.529283907,14.0075,54.8,2.26,1.0,0.775,FALSE POSITIVE,6438.0,2.266,3.829,1.263,-0.36,0.981,0.0281,14.47,2550.0,9998.13,1.013469,0.00842,131.4176092,0.0,0.0,0.0,0.007402702209328698,1.0,4.6,1.0,0.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.38164648870089324,0.6539008194768116,0.01677452320633883,0,2.266,1.263,5.9499974334956094e-05,0.0,0.0,False,7.402702209328699,True,False,True,False,not_exoplanet
K07152.01,3.359470825,2.14715,2707.8,129.93,1.0,0.0,FALSE POSITIVE,6587.0,3.514,3.531,1.53,-0.62,1.281,0.0506,74.63,2421.0,8125.7,4.832,0.18907,133.952372,0.0,0.0,0.0,0.052036525633443284,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.026630558202074377,0.29766592778789797,0.1828563510759197,0,3.514,1.53,0.002943944102398125,0.0,0.0,False,52.03652563344329,True,False,True,False,not_exoplanet
K04966.01,2.31164074,2.317,488.7,39.73,1.0,0.0,FALSE POSITIVE,4883.0,18.427,2.439,3.402,0.21,0.252,0.0515,88.09,4074.0,65140.27,7.56,1.5292,132.12133,0.0,0.0,0.0,0.022106560112328647,1.0,4.6,0.0,1.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.04176326580343391,0.4325931718957332,0.40735758318987997,0,18.427,3.402,0.0005307289774562618,0.0,0.0,False,22.106560112328648,True,False,True,False,not_exoplanet
K07787.01,1.33253834,3.737,62.4,0.64,1.0,0.0,FALSE POSITIVE,5520.0,0.818,4.572,0.917,-0.08,0.164,0.023,86.62,1453.0,1051.03,2.774,0.22737,132.066,0.0,0.0,0.0,0.0078993670632526,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.11685092177785546,0.7504474505401474,0.006461682257740626,0,0.818,0.917,6.775205306296727e-05,0.0,0.0,False,7.899367063252599,True,False,True,False,not_exoplanet
K04195.01,1.332567643,4.284,56.7,0.62,1.0,0.0,FALSE POSITIVE,5687.0,0.79,4.582,0.882,-0.34,0.642,0.0226,71.31,1482.0,1143.87,2.005,0.08586,132.04299,0.0,0.0,0.0,0.00752994023880668,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.13395192427015878,0.7504309482922061,0.005948652788657277,0,0.79,0.882,6.156298813701567e-05,0.0,0.0,False,7.52994023880668,True,False,True,False,not_exoplanet
K06189.01,2.179924994,4.87581,253150.0,60.99,1.0,0.0,FALSE POSITIVE,6106.0,0.966,4.487,1.043,-0.16,0.711,0.0334,81.71,1448.0,1040.63,4.9325,0.47773,132.1293516,0.0,0.0,0.0,0.5031401395237712,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.09319529367256754,0.4587313796357161,0.486033374779963,0,0.966,1.043,0.31691653667214814,0.0,0.0,False,503.1401395237712,True,False,True,False,not_exoplanet
K07012.01,10.303356001,5.98633,520070.0,69.66,1.0,0.0,FALSE POSITIVE,5497.0,0.9,4.423,0.782,-0.28,0.364,0.0854,89.05,787.0,90.76,21.976,1.89122,137.1682892,0.0,0.0,0.0,0.7211587897266455,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.024208657513382824,0.09705575541628808,0.6490429107539809,0,0.9,0.782,0.7970552546373871,0.0,0.0,False,721.1587897266454,True,False,True,False,not_exoplanet
K06620.01,1.140133012,9.251,223.2,126.77,1.0,0.0,FALSE POSITIVE,6715.0,5.97,3.211,2.114,-0.5,1.181,0.0274,9.92,4370.0,86385.22,1.199,0.02506,132.34077,0.0,0.0,0.0,0.014939879517586477,1.0,4.6,1.0,0.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.33808189858231497,0.877090645981576,0.08919108071999127,0,5.97,2.114,0.00024236336966033446,0.0,0.0,False,14.939879517586478,True,False,True,False,not_exoplanet
K00187.01,30.882538697,5.3737,24012.0,15.4,1.0,0.0,FALSE POSITIVE,6014.0,0.993,4.486,1.101,0.07,0.197,0.1991,89.77,593.0,29.12,49.39,2.38962,151.5295103,0.0,0.0,0.0,0.1549580588417395,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.007250186549217122,0.03238075761229896,0.15387335242984732,0,0.993,1.101,0.026388805130968293,0.0,0.0,False,154.9580588417395,True,False,True,False,not_exoplanet
K00138.01,48.93786896,6.5868,7240.1,24.19,1.0,0.0,FALSE POSITIVE,7066.0,1.761,4.094,1.406,-0.24,0.981,0.2934,88.21,764.0,80.37,31.41,0.24467,140.76639,0.0,0.0,0.0,0.08508877716831992,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.005608131408916176,0.02043407326987129,0.14984133659341137,0,1.761,1.406,0.00788943342793221,0.0,0.0,False,85.08877716831992,True,False,True,False,not_exoplanet
K02907.01,1.146934644,1.7247,256.2,1.39,1.0,0.001,FALSE POSITIVE,5423.0,0.862,4.502,0.862,-0.04,0.405,0.0204,85.14,1554.0,1382.04,4.78,1.56649,132.2666,0.0,0.0,0.0,0.01600624877977348,1.0,4.6,0.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.06265614207046309,0.871889261721525,0.013797386448164738,0,0.862,0.862,0.00027820125476173054,0.0,0.0,False,16.00624877977348,True,False,True,False,not_exoplanet
K06327.01,18.839487435,5.62797,182720.0,45.2,1.0,0.0,FALSE POSITIVE,6208.0,1.024,4.454,1.086,-0.12,0.421,0.1426,89.3,734.0,68.54,34.268,2.1448,137.7695421,0.0,0.0,0.0,0.4274576002365615,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.012447193736510487,0.05308000036891662,0.43771658264223895,0,1.024,1.086,0.21907282188174387,0.0,0.0,False,427.45760023656146,True,False,True,False,not_exoplanet
K01232.02,419.97507836,12.1687,275.1,1.53,1.0,0.0,FALSE POSITIVE,5316.0,0.872,4.477,0.834,0.0,0.68,1.0328,89.8,215.0,0.51,199.062001,0.84601,524.8465031,0.0,0.0,0.0,0.01658613879117138,1.0,4.6,1.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.0012072839384818079,0.0023810936684743145,0.014463113025901442,0,0.872,0.834,0.00029872712172875727,0.0,0.0,False,16.586138791171383,True,False,True,False,not_exoplanet
K04294.01,0.962590772,1.2569,1021.6,31.51,1.0,0.0,FALSE POSITIVE,6274.0,1.062,4.434,1.115,-0.1,1.236,0.0198,54.79,2026.0,3989.37,2.14,0.20128,132.421278,0.0,0.0,0.0,0.031962478001556764,1.0,4.6,0.0,1.0,0.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.05440612444738181,1.0388630652694435,0.03394415163765328,0,1.062,1.115,0.0011097550662358781,0.0,0.0,False,31.96247800155676,True,False,True,False,not_exoplanet
K04593.01,0.981399749,0.5051,158.3,1.21,1.0,0.0,FALSE POSITIVE,6038.0,0.898,4.524,0.982,-0.28,0.408,0.0192,88.3,1820.0,2602.14,13.76,51.21367,132.12493,0.0,0.0,0.0,0.012581732790041284,1.0,4.6,1.0,0.0,1.0,0.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.021444710328057493,1.0189527774171052,0.011298396045457073,0,0.898,0.982,0.00017188564632102509,0.0,0.0,False,12.581732790041283,True,False,True,False,not_exoplanet
K01041.01,19.56313723,6.8575,5536.0,9.73,1.0,0.0,FALSE POSITIVE,5766.0,1.077,4.352,0.952,-0.02,0.908,0.1398,85.97,706.0,58.71,12.901,0.10614,369.11182,0.0,0.0,0.0,0.0744043009509531,1.0,4.6,0.0,1.0,1.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.014605488031260242,0.05111654578931766,0.08013343212417649,0,1.077,0.952,0.00602733472828726,0.0,0.0,False,74.4043009509531,True,False,True,False,not_exoplanet
K05392.01,0.66062715,4.56,248.5,26.13,1.0,0.0,FALSE POSITIVE,6322.0,1.075,4.426,1.124,-0.12,1.208,0.0154,11.23,2327.0,6966.29,1.232,0.08097,131.8646,0.0,0.0,0.0,0.01576388277043445,1.0,4.6,0.0,1.0,0.0,1.0,kepler,fp,100.0,0.0,0.0,0.0,0,0.28760549729147517,1.5137131436393432,0.01694617397821703,0,1.075,1.124,0.00026983897576388695,0.0,0.0,False,15.763882770434448,True,False,True,False,not_exoplanet
